Column,pre,main,post
LShoulder,0.29618249758346393,0.2861463513598787,0.272045693022518
LUArm,0.059685203782156485,0.07054616664043221,0.0644025613359229
LFArm,0.05566196496685542,0.08336695648639751,0.0539931847691489
LHand,0.03179334492182301,0.05120272631508695,0.03849903221285805
RShoulder,0.3506002110770564,0.3369773605729494,0.32786225305843675
RUArm,0.14608208835969072,0.1423598973814832,0.13286673614235092
RFArm,0.3021878611735942,0.29249839319990373,0.26440993230422016
RHand,0.09145679383506626,0.11471047129712095,0.07427717379485324
LThigh,0.1808614272542867,0.17467231994639534,0.17233268593204032
LShin,0.18448267368830168,0.1857597001880512,0.17168675377474868
LFoot,0.2497850130864661,0.25221906358224266,0.2398411437465145
LToe,0.12535669962886078,0.12054276365218115,0.11640630383958521
RThigh,0.17574195049435118,0.17518162727945494,0.17169681363723327
RShin,0.24761166504019463,0.27660006250917313,0.25395058995338304
RFoot,0.34695893137368006,0.31052132570993435,0.30346383275645905
RToe,0.1802812192964591,0.15881621265277218,0.1648313855881197
Hip,0.8748181138045089,0.856876517633299,0.8642004086075488
Ab,0.27886202085072476,0.26080558147521027,0.2700203473098966
Chest,0.2811831548445499,0.2627526770251727,0.27180382679830833
Neck,0.3525538325907374,0.32665166027504094,0.3174736398677692
Head,0.35140485057970494,0.3303977480936618,0.31994570512755505
Acceleration,0.054672880634804064,0.05334506317470656,0.053268098667759764
Velocity,0.04867700448048684,0.048375108710103865,0.04807343802751361
Position,0.04761937321159514,0.047623266467643935,0.047619925203346486
Joint Angle,0.5111290420419763,0.5165529743682505,0.48114559276709856
rotation,0.7525428466272603,0.7389523677033863,0.7049751752998628
Overall,0.40008110991942775,0.39328781708551513,0.37629755025160466
