Column,pre,main,post
LShoulder,0.2678253403974948,0.20513794136216826,0.2558894951252372
LUArm,0.06333184520898703,0.04570148590415441,0.06296371163524053
LFArm,0.08689948456016985,0.05075130842774351,0.07894041872933612
LHand,0.028722945546731576,0.023590821576641108,0.04103377470074178
RShoulder,0.17491117066467143,0.11230127982981085,0.17705744640076723
RUArm,0.1046596448268424,0.03579626936844097,0.08279296670109755
RFArm,0.1660716245814853,0.11835334733130283,0.15075019810488943
RHand,0.04236173037821904,0.0138121137151802,0.04215756812830147
LThigh,0.14011927995103818,0.0696187257292912,0.13256632189928572
LShin,0.20988270945059528,0.10160885075463062,0.1666410395001514
LFoot,0.30189512070504604,0.1566904008595004,0.22736957786745604
LToe,0.16978605688898607,0.07019471508205141,0.13173447093711904
RThigh,0.15326842274707697,0.06386181291718171,0.13163059655793968
RShin,0.18896031703104216,0.0938934318819115,0.17436140350372806
RFoot,0.16159397044863114,0.11426438121947549,0.18203202652644476
RToe,0.10017641224762634,0.049404221133407186,0.10714539867712328
Hip,0.9077695047702348,0.8157357560559384,0.8836695975299793
Ab,0.30484084342287326,0.21475774755321425,0.2865793557645592
Chest,0.30151925559942794,0.21423791095818032,0.28221737850814066
Neck,0.28374381277500815,0.2119612259148615,0.26630234780844175
Head,0.2740780690480803,0.2085539209555753,0.258560697658252
Acceleration,0.04826297888962682,0.04884155269399336,0.0545138180246059
Velocity,0.04792382400916145,0.04770566476993718,0.0485686541026037
Position,0.04762871300255398,0.04762028229703885,0.047733145041455746
Joint Angle,0.4993609114508396,0.4110978713491981,0.43479588475248904
rotation,0.5652301958959024,0.2687981708514907,0.5222374251534774
Overall,0.3064294544492282,0.15820922657426478,0.2849852850974665
