Column,pre,main,post
LShoulder,0.08611084851788846,0.2308956120421496,0.23663473387246073
LUArm,0.04787422789360595,0.1661020514821468,0.15451372733564134
LFArm,0.08208681386780872,0.22884826306593517,0.1830669497243502
LHand,0.12503935995563203,0.1521080754290031,0.153470210250734
RShoulder,0.2575670414893063,0.2822659962142518,0.27960690652436215
RUArm,0.07270355434809986,0.1362596855586047,0.13121470902583895
RFArm,0.057777920939323976,0.1574379257405299,0.15091539588951136
RHand,0.04275829017877432,0.1443014270111352,0.13950329276365397
LThigh,0.1451969605846239,0.1753469930056439,0.17362454781861072
LShin,0.27989593740557567,0.32635968983651664,0.2680384591452932
LFoot,0.21125405852054704,0.29449723782464726,0.287089853770962
LToe,0.0777552024864541,0.16984445086059122,0.1707551995895432
RThigh,0.143941476143354,0.1738849835310078,0.16519902403020464
RShin,0.25758509528839546,0.3046580103661907,0.2689496396396371
RFoot,0.29481852605265535,0.3183284302192775,0.29876694507590773
RToe,0.13737424532138892,0.15256041438280596,0.1377990866912961
Hip,0.7663974311063777,0.9191069673506828,0.9209209963392574
Ab,0.18538589365999514,0.3125642687965699,0.3110281704994092
Chest,0.16694316742344364,0.30287895028084316,0.30215937027081863
Neck,0.1891549930821757,0.1992873159717136,0.19900089209309718
Head,0.20035886723607246,0.19931861019551958,0.19744335245563643
Acceleration,0.053306767632814875,0.05139246081051445,0.050641119232299206
Velocity,0.04784169335192997,0.0478537436710322,0.04775748854995652
Position,0.04761975330524812,0.047625423733809416,0.04762246881148896
Joint Angle,0.4338180769901602,0.5329896565952607,0.4670415876582461
rotation,0.5229148354667075,0.7898227591474282,0.7697837030143997
Overall,0.28526729438597787,0.41872409144061884,0.40870308591294435
