Column,pre,main,post
LShoulder,0.351927672042952,0.3379848684582441,0.3194695970216265
LUArm,0.1516282499817953,0.152447410407663,0.13295426890195156
LFArm,0.21157005997936612,0.2238486826270681,0.1982807985348341
LHand,0.07577308863299337,0.08027503886845698,0.06368935954640378
RShoulder,0.3179581330225948,0.32319010747343757,0.2864629624540079
RUArm,0.035498477011776455,0.04101645987744928,0.03460589093001965
RFArm,0.21522095596427815,0.22798234741899476,0.2109932799908963
RHand,0.09657909399480989,0.13319036540990792,0.11613995882502268
LThigh,0.18604252284899406,0.1864592081961941,0.16436877959924473
LShin,0.2808764301751579,0.27202126074182204,0.24422923776585387
LFoot,0.2696864248746309,0.24933279895114777,0.23506232814963926
LToe,0.1924206092545859,0.19275745372664826,0.17805808795016007
RThigh,0.18072599422323982,0.1796948850130594,0.15158947119839897
RShin,0.29869403457557164,0.31376055948805165,0.27811219453930575
RFoot,0.25689681579632506,0.23823532469568973,0.19989263934379958
RToe,0.16436690352729932,0.1640622801185455,0.13491273454692534
Hip,0.9616967566627979,0.9386635527360928,0.9159038697388556
Ab,0.3581667702354855,0.3340626535325344,0.3127638453375976
Chest,0.36172893013686724,0.3359676595744121,0.31473674163457516
Neck,0.22100170027170737,0.21344524815553162,0.19329995251016496
Head,0.22156454200372816,0.21673732665439702,0.19740966263754883
Acceleration,0.054445798341331175,0.05445893629332511,0.05397766912970371
Velocity,0.04985849914778033,0.050402314755000684,0.04915541255577373
Position,0.04837175193720078,0.04850279149590483,0.048362482788382025
Joint Angle,0.5636554824185893,0.5386952672741173,0.5125989525054214
rotation,0.7728268633323803,0.7808121218104807,0.6832853759189496
Overall,0.4105993076347906,0.4146574566531928,0.3658239293536657
