Column,pre,main,post
LShoulder,0.3055815127437672,0.31514173299598824,0.326889934574816
LUArm,0.14866889419312854,0.13259144589349076,0.11435044136302364
LFArm,0.116393047313245,0.22001969483887357,0.11478807710687411
LHand,0.08158267905002296,0.12026681013406557,0.07446238541668128
RShoulder,0.34246824741324744,0.36137082666427917,0.32478106697810294
RUArm,0.09470971572320605,0.14322230008505984,0.10118024317143348
RFArm,0.1730599572380458,0.19209743228119708,0.1777370952811315
RHand,0.08949570845401178,0.13959460865888065,0.1254516632509406
LThigh,0.1879598122556868,0.18733109881048327,0.1905627707996573
LShin,0.2200511757473927,0.2957087879154684,0.2635256407517189
LFoot,0.2661798201544946,0.2957403884992324,0.2883316342626006
LToe,0.17675920095837463,0.17611530395446048,0.1724773079161445
RThigh,0.18478705722466293,0.18440576720741808,0.18878956828996354
RShin,0.2430948409788774,0.25284320276048944,0.24238581733018244
RFoot,0.3295747205035893,0.3579166026978386,0.3575887498022139
RToe,0.1851915637364682,0.1887899858208845,0.19355990251212465
Hip,0.9588802115789917,0.9605453159832104,0.9730096871707538
Ab,0.35935577089828585,0.3600154810988555,0.3726401835990634
Chest,0.35928655894677153,0.359979500779813,0.3726034398835678
Neck,0.25759156778969117,0.31019231575144846,0.3129838211432694
Head,0.2496525108905133,0.3143388631716534,0.31235084685529996
Acceleration,0.05057593805640857,0.048616694093967065,0.05434176022746321
Velocity,0.04853235775184232,0.05107725001313214,0.04990814276424047
Position,0.04769355661698666,0.04775787180221531,0.047680451454606664
Joint Angle,0.4553542685712647,0.6016735328416989,0.5291327496739717
rotation,0.8107774133783112,0.8505478945214222,0.8134259045883049
Overall,0.42923548499764885,0.44915288316181873,0.4305531780214558
