Column,pre,main,post
LShoulder,0.32295370412818875,0.31606189714762173,0.3126611504632637
LUArm,0.12417090921441125,0.10824749832937111,0.1150965212548715
LFArm,0.128589637354186,0.1534446313451458,0.16632965840618433
LHand,0.03433444636516318,0.035861124894342546,0.05333449275335075
RShoulder,0.30976346983089664,0.2958108341617715,0.2949279450442313
RUArm,0.1174045794662314,0.12199788207235043,0.11928608968419688
RFArm,0.1883615219874824,0.18744820056418338,0.1927914505776136
RHand,0.03787009533853594,0.04660162344851634,0.060410856482747445
LThigh,0.1932040325594836,0.1923348666806776,0.18737745181058743
LShin,0.25470095139803683,0.2694290838477958,0.2716763416955242
LFoot,0.3336175308080566,0.3436098599772865,0.3364147734056251
LToe,0.17751422499256878,0.18896225105617795,0.17976110689750904
RThigh,0.18447941312971716,0.1808989545623291,0.17659911196873593
RShin,0.2236385046855381,0.2255681702708716,0.22522574025309322
RFoot,0.2869791445390868,0.275477539819301,0.2777299467830038
RToe,0.14444500444774738,0.1366519624875275,0.13807999877096722
Hip,0.9155815222199839,0.9018888504052099,0.906776064186453
Ab,0.30728710443679663,0.2900458112124865,0.2991372772901589
Chest,0.2964730741347986,0.2812093043414738,0.28767373996763784
Neck,0.30289136922181203,0.286507237340709,0.3000156015000668
Head,0.3030027207388109,0.2870649589176752,0.30615958463532333
Acceleration,0.04800147521749456,0.047914313980664244,0.047827455620823425
Velocity,0.047923127043629374,0.0477993860829473,0.04776261857989599
Position,0.04803491579092327,0.04770917725124662,0.047704867329937964
Joint Angle,0.5925982152596954,0.6062112091976041,0.6086970168284969
rotation,0.7197617421432694,0.7043638443990717,0.71583005979433
Overall,0.38389832896709636,0.3760365108251591,0.381767463562134
