Column,pre,main,post
LShoulder,0.2882740226888412,0.2695919017147555,0.25013285073807234
LUArm,0.0016213757491674598,0.0037497348544460528,0.00400023586743879
LFArm,0.11347095162637053,0.07267156327442116,0.06332879084948476
LHand,0.14804802915780568,0.12789521984570726,0.09835024719047539
RShoulder,0.2762139124096409,0.2624507437983267,0.2307179495595081
RUArm,0.0033515294169843305,0.0044330925362622625,0.0037335755655124397
RFArm,0.1204443625969011,0.09861174302264125,0.09722413424866755
RHand,0.13958973834865757,0.12699839011904543,0.1018371338012312
LThigh,0.18179338128488692,0.15528128457874726,0.13893517271621034
LShin,0.3346508419227408,0.26864991813014955,0.23553736497263716
LFoot,0.2897630704000404,0.2575193524785756,0.23899920016751847
LToe,0.1905217050746633,0.1543269260031689,0.1386017346720334
RThigh,0.17311371099883166,0.14141596751845695,0.11720948245209153
RShin,0.21586094537650155,0.17937485015337631,0.14432573292871015
RFoot,0.30690663477761115,0.28082681592590053,0.2565921578281162
RToe,0.15834005974026416,0.1258612532128448,0.10646506190849732
Hip,0.9203762229670227,0.9114041103812943,0.874276037637349
Ab,0.31787786669147405,0.3095832342806295,0.2709626388105759
Chest,0.31167245811992617,0.30538701441913346,0.2703167438240707
Neck,0.3413838471775467,0.31522764886009647,0.28638428700988294
Head,0.34041878457587227,0.30930039734118603,0.279608783617502
Acceleration,0.04950255525510192,0.0488371161587968,0.04908950503496213
Velocity,0.0495561141938612,0.04895280225040832,0.04817244376930053
Position,0.0477478754330412,0.0478560993628715,0.04765746186708897
Joint Angle,0.5529984549697611,0.5246922896187208,0.49046167139102587
rotation,0.7141561656807681,0.6066975607012172,0.5193811789999861
Overall,0.38095202055690464,0.32727683003204433,0.28351932043353756
