Column,pre,main,post
LShoulder,0.2890958293782902,0.32732160247503234,0.3324410410047949
LUArm,0.1715290168387345,0.1639554413525684,0.17980797586068692
LFArm,0.25501808280423777,0.26130883952235323,0.31284845833704444
LHand,0.09528149369393876,0.12229924058165374,0.10460480916494545
RShoulder,0.29138848918058374,0.32810953497683293,0.33956114586038133
RUArm,0.16537563292463675,0.1686147086840031,0.17734106780315803
RFArm,0.28951217641867566,0.25244625584851715,0.2873987084003632
RHand,0.14255671046330715,0.1389831190286265,0.16095892878030227
LThigh,0.18541572103221662,0.18430226331959734,0.1876063640304581
LShin,0.3136336465061012,0.26039693651383533,0.2623840700945049
LFoot,0.3005813683801152,0.2515760936869457,0.2506357164460934
LToe,0.17188378487934228,0.15789061046135963,0.1587798005306786
RThigh,0.1743090370494011,0.17260537373419876,0.18383663368750955
RShin,0.212663886315745,0.2269711488053244,0.24708883457024586
RFoot,0.3070514877124763,0.28203437999289754,0.32172713193956054
RToe,0.15171747248310768,0.14475576570900958,0.16982440716674946
Hip,0.9316469806985974,0.9192823835748769,0.9450669522565132
Ab,0.3307897937502859,0.31960560869309274,0.34161359186941065
Chest,0.33286416936753127,0.3191521372850269,0.34151975876887214
Neck,0.3102643183182038,0.3154940536606461,0.3417843498925326
Head,0.2974553415649564,0.30494955672531837,0.3338389799248588
Acceleration,0.05442085756270185,0.05208772739903058,0.05549064827429606
Velocity,0.05041561403189979,0.050180940939132467,0.05158929200235546
Position,0.04833722747925594,0.04840713057332894,0.04882988102387602
Joint Angle,0.5902548436488191,0.5669208089402875,0.6184778004541881
rotation,0.8280880797802996,0.8247661432582915,0.8666253553974046
Overall,0.4382126536297778,0.4365866369158102,0.45772761821064034
