Column,pre,main,post
LShoulder,0.20321355070553104,0.21550719894151404,0.18287689018863895
LUArm,0.05350193345117327,0.05028040116173528,0.04166771498491563
LFArm,0.07753119647103583,0.09381620896924324,0.06024909779628433
LHand,0.02840841451607684,0.03964271965146719,0.015240248221743538
RShoulder,0.19168996617289974,0.19433244773987754,0.15613331518264567
RUArm,0.039863603225519365,0.03519675127647808,0.033193738256671275
RFArm,0.060771325534134765,0.06185715568462956,0.04407400716533285
RHand,0.013652381011625128,0.02250031876618611,0.00959894634133162
LThigh,0.1469029239150034,0.13618381454032497,0.12033221170599459
LShin,0.2947886504955011,0.27494686133817947,0.2558544972406326
LFoot,0.31592466818299614,0.3146554622686634,0.28554041477819814
LToe,0.17701632794400785,0.1745347763949137,0.1564495931247854
RThigh,0.14893536174505095,0.13984900807403916,0.12376469696452941
RShin,0.25792762378037565,0.25164074064937175,0.22958246639714827
RFoot,0.24193995478552194,0.24733015026359453,0.2208340300570253
RToe,0.11791581475408393,0.11158262590327578,0.09777367045188186
Hip,0.8730865565464336,0.8723112784222369,0.8344681180562976
Ab,0.2725428951036886,0.27558470103960464,0.23312749400571559
Chest,0.2817170381021637,0.2867667043634955,0.24201291644891673
Neck,0.24591722848525777,0.2637076363282547,0.23487945858203685
Head,0.22952568275472682,0.2417020207786991,0.20994774426912272
Acceleration,0.05579183489566101,0.05866081239477597,0.056024020916120035
Velocity,0.04798832965038078,0.04855192759387864,0.047950332764703264
Position,0.047620783503162324,0.04762476179730526,0.047619704450976866
Joint Angle,0.47554526077484016,0.5038109932079872,0.45377672303079564
rotation,0.557003824812776,0.5360548360684354,0.45317097323525457
Overall,0.3023123041579693,0.2918397989328703,0.2503953388431158
