Column,pre,main,post
LShoulder,0.2144248192713662,0.18622989792165448,0.16323803265443887
LUArm,0.15578425417027544,0.1200820566895869,0.1214524666947405
LFArm,0.17168758762013064,0.192140160410404,0.17070711639116437
LHand,0.10486357550384033,0.09217723501334692,0.09094573163247217
RShoulder,0.29531008743328574,0.24257898777148013,0.2855925350286618
RUArm,0.07910794610408856,0.08308808968568984,0.09513869368724985
RFArm,0.11839774609369122,0.10494787706959192,0.11309243998460734
RHand,0.12948652792681908,0.11266235935253359,0.12118581377076203
LThigh,0.14308512962722034,0.14486348984832959,0.14766322635024084
LShin,0.2279287175111156,0.28539679450693245,0.28839549318987256
LFoot,0.21022320425125537,0.22192816264181658,0.24390773167746013
LToe,0.10774775950406541,0.09398085136162289,0.10822107603114646
RThigh,0.1448030622527567,0.13870806476011577,0.14217496951567143
RShin,0.20997590089937118,0.16813535499877846,0.1869814803296213
RFoot,0.2568570252028922,0.271059004821475,0.28339891546288454
RToe,0.11331992261776483,0.12082247148976943,0.1331220944651785
Hip,0.8821852089911177,0.872296563184717,0.8869233333700107
Ab,0.2746849778382251,0.2578793842890826,0.27560604742323797
Chest,0.2745652164319798,0.25864614324440466,0.27589619493190515
Neck,0.1708932492572495,0.1299140133505486,0.13704035021635216
Head,0.18990494818425518,0.153098746112807,0.1603732615516139
Acceleration,0.048986637032222655,0.0484486393606826,0.048857966879472886
Velocity,0.04816378875502061,0.04785558595560727,0.047961774884833844
Position,0.047673813704499426,0.04763284302961679,0.047643516175141884
Joint Angle,0.42225401001059326,0.4467338461332874,0.4517957344882621
rotation,0.6446705104649753,0.5887408432422524,0.6228600952222337
Overall,0.3461721620847374,0.31818684313593454,0.33525180569868784
