Column,pre,main,post
LShoulder,0.24498331466974227,0.2799267775357165,0.26851143249777376
LUArm,0.05153216480666539,0.07022247544223138,0.07297216304630541
LFArm,0.11895200250170176,0.12577700949290685,0.08194476544680934
LHand,0.04767552810776577,0.03785754061668125,0.02475693050747456
RShoulder,0.126073191798478,0.15698000569740017,0.14577312771773018
RUArm,0.09129201103462273,0.10314923517036133,0.08565276750610144
RFArm,0.06761211887743987,0.08102867496350254,0.0438889043788886
RHand,0.0586510371582602,0.05708039778459476,0.02520163397958051
LThigh,0.12739516160777814,0.14761182376687534,0.13934491180376601
LShin,0.21812486729005487,0.23239338472277016,0.20909640387453338
LFoot,0.24160460798992406,0.2563582811450883,0.2638783582818939
LToe,0.13112688094558264,0.1520125223563974,0.14286911265339935
RThigh,0.14187988404924673,0.15161016287584045,0.13926074397917437
RShin,0.22855024942112054,0.21848608592112095,0.18506152944319224
RFoot,0.18448422612124946,0.17919323696142328,0.192807121025894
RToe,0.09849423660320493,0.10386683868702565,0.11113135624396205
Hip,0.8104518386421671,0.8238356694997867,0.8126460950160584
Ab,0.1934451523587535,0.2090846091313712,0.20433824440487944
Chest,0.18687015973019236,0.20212661155194367,0.19899543155706967
Neck,0.21281045903977422,0.2165426176045713,0.18984453958166464
Head,0.2086137844583787,0.21460909398778627,0.18522968719421562
Acceleration,0.04941604356737893,0.04993609166888684,0.049499372464996444
Velocity,0.04791931660655929,0.04799526619020579,0.04785545240514291
Position,0.047623272696126304,0.04762757189680719,0.04762357693495946
Joint Angle,0.4154122811102602,0.4182273016678931,0.3815785846914822
rotation,0.4936913361029661,0.5491371431612795,0.5035461517676378
Overall,0.2706573043995463,0.29838235752904335,0.2755848643512987
