Column,pre,main,post
LShoulder,0.29405050253260473,0.29999057138295654,0.3103909526842703
LUArm,0.15265462679977632,0.13468868585302393,0.1227946561353062
LFArm,0.12334717952258614,0.24229712995042588,0.12612148115435737
LHand,0.09047784142182944,0.13641002019315623,0.0868235768378426
RShoulder,0.33345248230241964,0.35570597885613353,0.3231455906503694
RUArm,0.09561373980658865,0.1427473323875093,0.10233739857631288
RFArm,0.18396423774636678,0.20330092885546944,0.1847000722249807
RHand,0.09083159830494353,0.1424091101621813,0.12831879914065097
LThigh,0.18822630196390336,0.19065727188485806,0.1956790881453035
LShin,0.23137439170815677,0.30780690793267,0.278077354813027
LFoot,0.2866303609438488,0.31553781406297354,0.31640191991989963
LToe,0.17596079689028477,0.17474516000025173,0.1726267081794232
RThigh,0.1817163528873837,0.1809238885422046,0.18405145615350924
RShin,0.24992909781130543,0.260396733777174,0.2523531371998039
RFoot,0.32537666000062826,0.36119351653499104,0.37859623783829915
RToe,0.18738085097054052,0.1901468567147076,0.19657505642249315
Hip,0.971198365008909,0.9709672806818636,0.9776035495885559
Ab,0.37110135452829096,0.37032910586077733,0.37830493899249706
Chest,0.3708671240177178,0.37023369964543285,0.3783622071206934
Neck,0.2554544291788052,0.30322209053721777,0.3088658981214507
Head,0.2525326335906605,0.31021277008459053,0.3107410613612623
Acceleration,0.051060661881754475,0.04922958337901975,0.05511217745185265
Velocity,0.049045461152409583,0.05204803584501082,0.05345067087834178
Position,0.04774744268096644,0.04780318413645852,0.04769492192466431
Joint Angle,0.4726247396905333,0.6239007510535234,0.5580945455957419
rotation,0.8141600893329837,0.8573476996816386,0.8202147191144087
Overall,0.43095376600697505,0.4525754419090485,0.43395482051953654
