Column,pre,main,post
LShoulder,0.23227537989604943,0.3150367931604268,0.30002156228907884
LUArm,0.10677336721824479,0.1671522164483522,0.17957800087899187
LFArm,0.13378311154884495,0.19183766404577243,0.20126791029757993
LHand,0.09406187049888762,0.1316148750912006,0.14791598604866146
RShoulder,0.26944797329056036,0.31663122017086703,0.2726300900359784
RUArm,0.04046405273719768,0.04975100160446819,0.042893025343820876
RFArm,0.20329702472003608,0.1985254974063356,0.1915700425952928
RHand,0.053469750041202246,0.15583575774513989,0.151194793170798
LThigh,0.05965786660153198,0.1480785696651716,0.1364507054920992
LShin,0.07856813482096954,0.17522874803963548,0.14857513454162988
LFoot,0.10240224507691575,0.2247463850117079,0.16286945157427396
LToe,0.02841258739212843,0.07914238090675732,0.0595342587291101
RThigh,0.07026503377755598,0.1594912556163822,0.14364917157921614
RShin,0.20745045411076396,0.2948315717962201,0.28218981778878965
RFoot,0.2607073663314332,0.3232532942063522,0.3141088334127888
RToe,0.14139492937408918,0.19193433385945188,0.18784032331121764
Hip,0.7579553441580587,0.8274049399370987,0.8143026599097902
Ab,0.16824763315236768,0.23800170937765236,0.2248809348508253
Chest,0.17465749935506922,0.2467964887500516,0.23752766559443103
Neck,0.10236264947799678,0.20152241850922278,0.1945235885373196
Head,0.09378004576454746,0.17118122717641981,0.16693538220208395
Acceleration,0.0516946128834983,0.05099526837751232,0.0512483842945474
Velocity,0.047933030202552865,0.049506923713095397,0.04934426803491501
Position,0.04761936358401758,0.04769879037277487,0.04765226552788414
Joint Angle,0.46932666659206523,0.48821059588899857,0.4428398499631302
rotation,0.3779190504946808,0.7171058464974194,0.6764665156049021
Overall,0.21276920703934915,0.3824023184350971,0.3620593905663931
