Column,pre,main,post
LShoulder,0.27430896755606327,0.27887346719494227,0.28227693268456394
LUArm,0.1568680065075891,0.14925921844626075,0.14782607726885202
LFArm,0.1123059117310038,0.19526431540452105,0.17350204047743736
LHand,0.05118157871766045,0.12180579638987396,0.11263704478055862
RShoulder,0.28911318874662983,0.27495143677349104,0.25473732253536363
RUArm,0.15606004975865892,0.1663075406370617,0.15876804198007263
RFArm,0.1005367049957409,0.17401122592962018,0.16761815421284107
RHand,0.04213755898654882,0.10767230592009294,0.09892023242838388
LThigh,0.19068817712102484,0.1889770960843774,0.19159453259848497
LShin,0.2649258377293474,0.26804121607457365,0.26373266341297724
LFoot,0.29979446474900234,0.29074588520484995,0.3065332595447407
LToe,0.17714152478886225,0.17629198242050476,0.17945681974760255
RThigh,0.18287284567664627,0.18333853882425336,0.18358393431947634
RShin,0.21041447645509667,0.21186916835646133,0.2110295217276253
RFoot,0.3609268796731805,0.3502560721056883,0.3533235019439223
RToe,0.18541437002209846,0.17754560856912596,0.1801009150015036
Hip,0.9302231116928172,0.9309649703346229,0.9286914747965389
Ab,0.33135163588015687,0.33012600741858744,0.327685368588979
Chest,0.3307003139095309,0.32839027425558315,0.32523770896756876
Neck,0.2457837000520206,0.2945539011652775,0.30389097332290416
Head,0.2481684089523548,0.29364906767315085,0.3043324634977346
Acceleration,0.05610531220570834,0.057420290709941174,0.05580248377895427
Velocity,0.050713092956007864,0.05164641023765949,0.051372993235026906
Position,0.04776721448107547,0.04794321656459699,0.047881783164627045
Joint Angle,0.4497787041580352,0.4875575120860564,0.4837764418985958
rotation,0.7749700774871435,0.824480116531079,0.8197524437821702
Overall,0.41136864598410944,0.43621166654783805,0.4338171134733987
