Column,pre,main,post
LShoulder,0.19703310630940502,0.2471577551376539,0.22561723743500467
LUArm,0.12804037710105387,0.16724621463200684,0.15891109493620514
LFArm,0.1718300165396714,0.22222708980945519,0.22178323862373742
LHand,0.11302561409900988,0.13172609097992724,0.12659682580439816
RShoulder,0.16190166203256023,0.20526984866508974,0.1980098619616134
RUArm,0.24692817308577517,0.2810371454254075,0.27006422971142163
RFArm,0.14236637078143713,0.190577931501012,0.18112442395928027
RHand,0.07923940301290408,0.17217230785378182,0.16553056848191228
LThigh,0.08783699534341849,0.17116686660186403,0.16158802730993513
LShin,0.11718017981485027,0.24275017186050055,0.2216582434904355
LFoot,0.14932545164928218,0.2732706729234316,0.2219539146862744
LToe,0.05424036812464108,0.12188429182485677,0.10509468854528303
RThigh,0.09796899411705473,0.1791635073160761,0.16568583254005903
RShin,0.22187524599674124,0.3071607279262761,0.2926136025342804
RFoot,0.28322059945629785,0.3345596370669877,0.32776646122792025
RToe,0.15636212213551656,0.19285588712606128,0.19291096019708645
Hip,0.8369877705097079,0.9028436228057615,0.8904890629136645
Ab,0.24343678611033073,0.30418683700382504,0.2906452648022621
Chest,0.24877617136274094,0.309001131069733,0.300807617845945
Neck,0.14286755782053767,0.22398133551208865,0.22013199293539945
Head,0.13777542814408497,0.19927616667241443,0.19818178919157733
Acceleration,0.07023103670441541,0.06728274895242906,0.0679610686349645
Velocity,0.06258478240071123,0.05980788970595898,0.0603919754424028
Position,0.04761966676690067,0.04765410708080212,0.047630501981573134
Joint Angle,0.39044563550330424,0.4385122950159018,0.41100913954478485
rotation,0.5080936611607327,0.8226603135178425,0.7739233138329296
Overall,0.2778566639638167,0.43515721029932236,0.4107769079072513
