Column,pre,main,post
LShoulder,0.2944049389286346,0.27870084722501154,0.23003557650976786
LUArm,0.1108132862333866,0.1107010018193593,0.12328308482659807
LFArm,0.08861236245877444,0.13225440444920294,0.12982167502117006
LHand,0.048108088766359976,0.04379400028630082,0.042616196335072194
RShoulder,0.2847692161170049,0.2498426979330594,0.25650594740264154
RUArm,0.1593264179827345,0.14579267800145576,0.14048027230480128
RFArm,0.23148727600207936,0.21831291746830578,0.21127161435656122
RHand,0.13061566168418942,0.14511292867119663,0.16471152284979956
LThigh,0.18358187134678544,0.1821308605907852,0.17060345247852085
LShin,0.1746200947895017,0.20454925423442974,0.160761622120532
LFoot,0.16095373343918812,0.21753610915259997,0.1940741400444587
LToe,0.08739411257684608,0.11187398272064504,0.08997641579632472
RThigh,0.1796831160387359,0.17690632415409321,0.17613261183223503
RShin,0.24968286256494773,0.25926154771725,0.2698549467913526
RFoot,0.28176962412434003,0.31047998331453386,0.2854684749269091
RToe,0.15702389139460846,0.16634570781179103,0.17026068046566536
Hip,0.8530962590700607,0.8876732360769867,0.8770044772747315
Ab,0.25408308449322414,0.28744227872326034,0.2808368111203887
Chest,0.2561393293287945,0.28346054331245757,0.2798232416821661
Neck,0.35303759083233704,0.3248211004678227,0.3199452213915208
Head,0.34346422537511667,0.3260110576106155,0.3240285083014475
Acceleration,0.06796958120088474,0.05277777897935383,0.051763261465321585
Velocity,0.052898973813664055,0.049630387647970765,0.04854405051163162
Position,0.047638400320606705,0.04764064327282955,0.04761926705931656
Joint Angle,0.4034994065086902,0.43161360023656303,0.37636452899304673
rotation,0.7331653697967646,0.768750582983673,0.7590654727372692
Overall,0.39040188505868567,0.4081956131282513,0.4033423698982929
