Column,pre,main,post
LShoulder,0.32473935162175394,0.3239407031775505,0.3362448511659285
LUArm,0.1621789478424708,0.16594943689926636,0.16791904853123554
LFArm,0.33332023400651495,0.2736879809074258,0.2835980814168849
LHand,0.1336140568788096,0.129541520845066,0.12372679064228817
RShoulder,0.3231595604056343,0.29151301180874095,0.3091743923811393
RUArm,0.1679360848097206,0.15232077304602126,0.16538224383078542
RFArm,0.25813005067462597,0.257350870312302,0.2499551567497707
RHand,0.1361035512448275,0.14782267032851293,0.15954659350081712
LThigh,0.17732068757431077,0.1851998402719001,0.19191863021791283
LShin,0.29014911420473,0.29291208101533966,0.30747410722960067
LFoot,0.24721243401213816,0.2972817240500777,0.28116657019206925
LToe,0.1280115110461354,0.15084213393893314,0.15404439564704678
RThigh,0.17542405551099477,0.17403610337551742,0.1849260524593485
RShin,0.2573747942962746,0.24929158387199765,0.2517556594889855
RFoot,0.32420298725384444,0.31672636862977377,0.3305862499167986
RToe,0.17281416633684232,0.17785550198206065,0.1874202057142172
Hip,0.8997254916770363,0.9230382915260088,0.9375489158822308
Ab,0.29913280072893933,0.3246872271056927,0.3382654453589388
Chest,0.29958464369029725,0.3168755094359049,0.3397505185159788
Neck,0.3525446429610423,0.3478268838640716,0.36828043440630276
Head,0.3403883071167761,0.339016555158685,0.35612639531894763
Acceleration,0.05848463731470712,0.06289613903672676,0.06349977760743336
Velocity,0.05019799096985782,0.05007228749683691,0.05187787297620498
Position,0.04781361973893074,0.04788180346375649,0.048062802772711424
Joint Angle,0.6529598419517145,0.613193613995341,0.6168367494886423
rotation,0.8217981553355338,0.833702287474845,0.8677799092794164
Overall,0.4348058875372323,0.44079204546930073,0.4579213560260639
