Column,pre,main,post
LShoulder,0.24289590338679684,0.3187612705248135,0.3304840100024933
LUArm,0.11595329556577752,0.13684110461611912,0.12318319384638658
LFArm,0.08616827097697252,0.17919307762294787,0.157100601005272
LHand,0.06657673657642786,0.13589083541280536,0.13387436584747864
RShoulder,0.3254333797626389,0.34522343402576217,0.34723866971249906
RUArm,0.03475219739764723,0.047126908188516496,0.05538358354185111
RFArm,0.12914782112460366,0.13957406376907175,0.15238318294605463
RHand,0.12982649125818424,0.1632402531686816,0.15194500800707897
LThigh,0.15907176132887577,0.18506711781999327,0.18358904143701835
LShin,0.25435597215807726,0.3108856475001536,0.28119931418486255
LFoot,0.21767075846957679,0.21498515587055084,0.23992608720274164
LToe,0.10145971775506593,0.12521723508802518,0.12208010303320518
RThigh,0.1846867657412182,0.18729361488109358,0.1863171464333465
RShin,0.24435900705921432,0.24587523393058197,0.2358652801370741
RFoot,0.22152410440292333,0.20974093055247417,0.19702309791551337
RToe,0.17784669947426418,0.16806783359070293,0.16370785361230317
Hip,0.9265253927505146,0.941428018081739,0.9339297961602326
Ab,0.32593001567076046,0.339647084052566,0.3334559703369254
Chest,0.3289044792182457,0.34567610992126896,0.33931369602388894
Neck,0.29721182980556843,0.33002157523791537,0.339428396262227
Head,0.3000641145105669,0.32777354663492747,0.33763114332783417
Acceleration,0.05072542490849723,0.0509324701194939,0.05190455913422898
Velocity,0.04792028128844183,0.049723628253918385,0.050203934606575684
Position,0.04763481558483916,0.04783309725880195,0.047703283156521135
Joint Angle,0.4779996656154359,0.5076053543356173,0.5057092350292332
rotation,0.6700831115828799,0.7849618799130691,0.771801417045843
Overall,0.35885896358385955,0.41639748858593567,0.4097523501011821
