Column,pre,main,post
LShoulder,0.29939548386052117,0.2808219438348801,0.2889979350075704
LUArm,0.12678570550558269,0.14226754048671808,0.14826920067956323
LFArm,0.2197675225724999,0.2357468732750515,0.25840477875637213
LHand,0.12833834094239807,0.1290896424873831,0.15422463074937637
RShoulder,0.24295052568848305,0.2377453198480531,0.24433894500391254
RUArm,0.1350478381108361,0.12595490284446947,0.12634277277948902
RFArm,0.15591598504587842,0.17065498083518574,0.17030556467633118
RHand,0.16435777063725415,0.15919701437729214,0.16063559426404975
LThigh,0.18065290122964975,0.1690067492322497,0.1768781041906245
LShin,0.26491810065018917,0.2541365140069821,0.24988805894797497
LFoot,0.23569654414789348,0.24713818687350433,0.2441643316441903
LToe,0.16593998456559997,0.1456649058328084,0.14160398531187937
RThigh,0.1833189548262995,0.17234486912462377,0.17738365468300693
RShin,0.23807939545484896,0.23690585586851345,0.21325977399034285
RFoot,0.34001664441749907,0.32371995065993336,0.30784843403040596
RToe,0.17069191008562795,0.1563742271264373,0.15416056336976489
Hip,0.907048900079349,0.915547469180748,0.9167163655824128
Ab,0.30363443648346433,0.31416867284237965,0.3155398369734525
Chest,0.30450485921016224,0.31402388093187705,0.3157702083552093
Neck,0.18406022310094275,0.1895521687389466,0.19451420501473177
Head,0.18245304212124674,0.1996097308437968,0.20968157845870264
Acceleration,0.05390539059594564,0.05296419781691158,0.05400667990254635
Velocity,0.049736932154053705,0.05017999405852831,0.049714680065905
Position,0.047674395273512776,0.047730076684797784,0.04763727852787936
Joint Angle,0.41317777376757026,0.4395144317821825,0.4081398627931215
rotation,0.8102987763543688,0.7846883203209937,0.814056904710616
Overall,0.42898658581394067,0.41620919850289567,0.4308470916192477
