Column,pre,main,post
LShoulder,0.23800750016791755,0.24428264426102292,0.2483397562344809
LUArm,0.14928088775457526,0.14994765025498943,0.1396390148510062
LFArm,0.2537834589259372,0.2964772407595697,0.275914943836898
LHand,0.139155113837767,0.145709761423724,0.1494165810841077
RShoulder,0.3073935017626718,0.2920568946745485,0.27904819460457597
RUArm,0.1552853226950036,0.13324047033286907,0.11422945564977807
RFArm,0.2388323591090661,0.2290949809985016,0.1913729666432522
RHand,0.19191925366806678,0.18743434623518423,0.18686576246429404
LThigh,0.18317165852142633,0.17941467177714204,0.18473857682146239
LShin,0.27792808064524044,0.26647431080512346,0.27314251582455157
LFoot,0.235993758721149,0.2581926263869749,0.28690663241649605
LToe,0.1811695799573964,0.17682549900719544,0.18509566039130843
RThigh,0.1794900393176625,0.15986458163878847,0.16264798184608062
RShin,0.2641975535894282,0.24810045489220903,0.25013364577336783
RFoot,0.2824830319215837,0.2790747063853522,0.29015012549493385
RToe,0.1702912607218911,0.1462079851082206,0.14802032590531425
Hip,0.8356541130051924,0.8111380904650982,0.8316769198879195
Ab,0.2331644912687656,0.2226662333253949,0.2416173120696449
Chest,0.23925135320970042,0.22585425116377295,0.24382659529322542
Neck,0.1790738237173286,0.17588035931819082,0.1742880969757957
Head,0.1660407191024333,0.1537081018300215,0.1502601198690996
Acceleration,0.04824860804409037,0.04808720053667151,0.048562203145043135
Velocity,0.04775203797760961,0.04777993321832872,0.04800609791721247
Position,0.047619925126340286,0.047620017879183026,0.04762218078449008
Joint Angle,0.39752871086002045,0.4344569474043561,0.4110460126779759
rotation,0.858324781980482,0.8198028817985599,0.8273033127112328
Overall,0.4529723535534112,0.4337114498388714,0.43746274674786145
