Column,pre,main,post
LShoulder,0.2539580945200506,0.20033208354177437,0.24682568281540443
LUArm,0.07769003780577102,0.05540568971229103,0.06989512617248478
LFArm,0.13621991290207924,0.09337668559522364,0.11819554590312029
LHand,0.03976594084882959,0.024745595730515105,0.04435491976942131
RShoulder,0.15470378100400584,0.10922985223433972,0.1618095187072171
RUArm,0.10596599253551817,0.040036641596114156,0.07932054177842297
RFArm,0.13572355818339443,0.11269614737313471,0.15457634001723194
RHand,0.057191091004797,0.018934703809942492,0.046983949822058405
LThigh,0.14555904418615978,0.0718449327055255,0.13386529349914428
LShin,0.23786041505658523,0.11286678603297799,0.18474650630754152
LFoot,0.3215245877888084,0.17329092589099201,0.25279384299045987
LToe,0.17486493597688596,0.07066939533755166,0.1342413085012329
RThigh,0.14273769533236141,0.06737571632141459,0.13409791114824332
RShin,0.18541985306715553,0.10678942624927962,0.180154835535907
RFoot,0.18189670129152816,0.15256937345463661,0.19791050908363372
RToe,0.11087669558157678,0.06351344448342262,0.10928310351161326
Hip,0.8888253142672345,0.818227845488822,0.8754737168380318
Ab,0.2744207703864258,0.21721299787929646,0.27784411932421654
Chest,0.277806200984558,0.21975424170781063,0.27404924079631476
Neck,0.3063657123452341,0.2343842350496069,0.2850543129296264
Head,0.29872072806720795,0.2289320658743287,0.2793017377088486
Acceleration,0.0570725370904752,0.056759503134140084,0.0613073666956009
Velocity,0.04811714669658894,0.04859413642669019,0.04899788297199699
Position,0.04762476954394946,0.04762613044413752,0.04778135081775959
Joint Angle,0.5002015548576276,0.44491335684978695,0.46000163261832744
rotation,0.5746872412064681,0.2861919631829808,0.5297131821303585
Overall,0.31115600537520877,0.16690904681355914,0.288747266474059
