Column,pre,main,post
LShoulder,0.29882324101363794,0.29298782693766173,0.27484542264139133
LUArm,0.1343240540439525,0.16899982170418867,0.15904788547662174
LFArm,0.10756932664905139,0.20925724414816915,0.1509637706881462
LHand,0.06008655607399262,0.12944185837480796,0.0983116129830649
RShoulder,0.34461975725375,0.32534508626946845,0.3308132873152388
RUArm,0.16698332784284586,0.15186204349888452,0.1152555575631855
RFArm,0.18216650780787325,0.1361677307399978,0.131419549286858
RHand,0.13036798565454824,0.11774176395361616,0.09644404843661673
LThigh,0.18480882415981315,0.1868177664616407,0.18050468900198885
LShin,0.2409461538669105,0.28404700847516523,0.26742985447691314
LFoot,0.27493116981874755,0.2564875110869341,0.21054156808676722
LToe,0.1753017592734716,0.16141074443195152,0.1405570270017708
RThigh,0.18450657303210932,0.17256591489855905,0.15517452666067127
RShin,0.2333771010810653,0.24193203821725764,0.21330704676227968
RFoot,0.34506902678812607,0.3663238223182199,0.3680999319114364
RToe,0.1902926497832932,0.19420520285362,0.1919289500439179
Hip,0.98033172901084,0.9582774027092575,0.945639999078524
Ab,0.37833675113576754,0.35903296334965495,0.34953179862402795
Chest,0.37511674089575864,0.3553195087553997,0.34870469741947646
Neck,0.2024564407683617,0.23420198235136286,0.20235582490974607
Head,0.21416782943428844,0.24510928008574376,0.21344033710829002
Acceleration,0.04979290726799422,0.04813124701481428,0.04793628469431681
Velocity,0.04836268742566853,0.049169630870609576,0.04887918903643388
Position,0.04762384453501355,0.04764385259949403,0.047620818852653526
Joint Angle,0.44399946661539885,0.5140258101667371,0.4607231627508169
rotation,0.8332010452785301,0.8321380985388499,0.7672686857965412
Overall,0.4404124449067718,0.43989097556917206,0.40744475232459737
