Column,pre,main,post
LShoulder,0.2758812862925632,,0.2077714287753465
LUArm,0.16635457293100891,,0.1300768436968312
LFArm,0.3041537800133407,,0.17195807452937967
LHand,0.17053091936621795,,0.11659602567076337
RShoulder,0.3699150191453788,,0.33061117785395094
RUArm,0.16577539646571576,,0.1528022743466878
RFArm,0.2894583704238932,,0.13648804541343812
RHand,0.15391275208901128,,0.08815628559366281
LThigh,0.18887101958461633,,0.17963902968211642
LShin,0.3015617171203056,,0.2499062779652438
LFoot,0.28531944452205044,,0.27157374349389174
LToe,0.19324236045150564,,0.19086671234155617
RThigh,0.19423054211326168,,0.18722878736155374
RShin,0.2651191519374524,,0.2296850144558602
RFoot,0.23954588584114975,,0.2717888395129432
RToe,0.16868171785376262,,0.14261610385584916
Hip,0.9633063238816488,,0.9359911467652735
Ab,0.36589256353909716,,0.32853970044289127
Chest,0.36348105569503786,,0.31813312010076583
Neck,0.35210358305973405,,0.32831479319189216
Head,0.31589925244322703,,0.31171754658103973
Acceleration,0.04853906742415616,,0.04974351290352445
Velocity,0.05384077809843909,,0.04858218966402853
Position,0.04832005529202686,,0.0480608286095809
Joint Angle,0.5906184423243722,,0.4693229514472921
rotation,0.9007148229719677,,0.7803265965360445
Overall,0.47451743913199723,,0.4141937125728127
