Column,pre,main,post
LShoulder,0.288751856326006,0.3120348562552865,0.29273207153362624
LUArm,0.12008414847063287,0.11634133902569138,0.11802536858563466
LFArm,0.13510822695028948,0.16282141692106164,0.11946938549452801
LHand,0.049909368715972006,0.060520009971602125,0.04600125589766519
RShoulder,0.2832098525371855,0.2796584837922425,0.2672527213431953
RUArm,0.11854115086208221,0.12363488500426076,0.1015358207742327
RFArm,0.15367302706142694,0.17307401690504978,0.16776314691295136
RHand,0.033003550840197286,0.05335766393576165,0.03097203658787609
LThigh,0.1899502282228998,0.18951414479158252,0.18617975725052205
LShin,0.31110726130073363,0.33536875291398427,0.32107959544767045
LFoot,0.3303166266449481,0.33062654303652084,0.33312198682331234
LToe,0.16758121742893617,0.17505444286962835,0.17353735245788382
RThigh,0.1760821995818787,0.17458367324792806,0.17045069515357908
RShin,0.22202202492475376,0.23636709098446074,0.2254495551890184
RFoot,0.29858250962047556,0.29688025942388635,0.28771402042067323
RToe,0.16086661494396598,0.15174249859361782,0.14768601049858437
Hip,0.9255381935882948,0.9240784528633893,0.9273940687092562
Ab,0.32209614410571186,0.32004407342277513,0.32179571147560804
Chest,0.32247251691428713,0.3215687453958674,0.3234041837240998
Neck,0.3352125639541404,0.3085951018274235,0.31137937539647426
Head,0.33549600119793876,0.3136599223393707,0.3105311399835303
Acceleration,0.04908312705518675,0.04921934677225995,0.04893346276658869
Velocity,0.04885551764573461,0.04834603498608771,0.04817931287121589
Position,0.047756181957738134,0.047701965985986174,0.047686158103448485
Joint Angle,0.5789400058005804,0.6034401375924282,0.5895450943653856
rotation,0.7304213370954098,0.7431856701188855,0.704083177331521
Overall,0.389088759526574,0.3954438180524359,0.37588466771748474
