Column,pre,main,post
LShoulder,0.3298478373107248,0.2483840272762872,0.2329629423489763
LUArm,0.09598160793946355,0.07812400391989965,0.07049335962007826
LFArm,0.12104899335009729,0.10183629669324935,0.09646726744439925
LHand,0.05324120123483256,0.052284118132932954,0.041298590339432034
RShoulder,0.2242852094103644,0.2582028342984094,0.2484429561049546
RUArm,0.10176144580589855,0.11728025882567512,0.11041616932563839
RFArm,0.24811616042025997,0.24109342490536206,0.23510234717179984
RHand,0.0964308979594665,0.10940077644534446,0.09863343750095191
LThigh,0.1186279955520819,0.1011138736837367,0.10054129370993829
LShin,0.23446687153449677,0.2667695033410257,0.2629561448383565
LFoot,0.30442171230593096,0.28673954093582454,0.2797151781276279
LToe,0.12835188016121224,0.12356112034617925,0.11534237733985522
RThigh,0.0960953105815493,0.09512954005204213,0.10504381973335106
RShin,0.18894722709973946,0.16402732380043825,0.17293572284650982
RFoot,0.2490639482849991,0.20646576976753253,0.23071725285458858
RToe,0.08047403937933853,0.046039482893768295,0.06548638847275569
Hip,0.7572643135058685,0.8017979451694008,0.8196870974079937
Ab,0.18631084603860762,0.21811160515494957,0.23251084368482228
Chest,0.19771585313764126,0.23031674347414519,0.24340363013569366
Neck,0.2531247692866986,0.205444230298657,0.1997028763307896
Head,0.2399031750509522,0.185012123270778,0.17884430979487137
Acceleration,0.048877976158503623,0.04854551683209641,0.04849864040443955
Velocity,0.04854312934758711,0.04879298324959326,0.048568632779931356
Position,0.04767913653724737,0.0477920301564203,0.0476924288726551
Joint Angle,0.6001469989184914,0.5700755206749104,0.5728191258826091
rotation,0.5591863037289317,0.5073766004260006,0.5010393180434658
Overall,0.30343272013308964,0.27758431529121047,0.2743658734580604
