Column,pre,main,post
LShoulder,0.3363316086201815,0.3210089612672707,0.3304349639737766
LUArm,0.10463269738253253,0.08542917739052039,0.08987361827132181
LFArm,0.15831569858283534,0.19646244872136115,0.15571686137648372
LHand,0.05742366222121007,0.06559768465035014,0.05497493127915017
RShoulder,0.26499272818974695,0.2611956772233366,0.25412452270717834
RUArm,0.136085186399368,0.1374151541453615,0.11944908204819944
RFArm,0.11248834799426341,0.1306822253092301,0.09385803981363576
RHand,0.08730125904533068,0.10908793214510663,0.06281221694606857
LThigh,0.17290907694603536,0.1623044479206652,0.1706052631444452
LShin,0.2836060504692535,0.27750953756878166,0.2723556602048888
LFoot,0.2963741897417796,0.27979146015586104,0.28664621007076513
LToe,0.1734396005794761,0.16321137542147748,0.17744040951208614
RThigh,0.17998424343292305,0.17386908896804262,0.17969125146747192
RShin,0.2841829691443083,0.3149860149992759,0.3086704122044809
RFoot,0.24234289143953136,0.24277598344060058,0.21751110121471662
RToe,0.14497968396733082,0.13478947300115487,0.13910071780371158
Hip,0.862707609715051,0.8463059698618111,0.8434285221494882
Ab,0.25525068169478937,0.2295131329725567,0.22614177651493655
Chest,0.2450259310641154,0.223562449903345,0.2191920373759404
Neck,0.2668095714411549,0.2716178204547511,0.25686772829638277
Head,0.26967696289664633,0.2747302003273818,0.2537926507446327
Acceleration,0.05503861510966196,0.05100401452980331,0.0506814408449857
Velocity,0.04856740184980858,0.04806726637730105,0.04793482439400216
Position,0.047622053596958466,0.0476199511526265,0.04762001726634292
Joint Angle,0.514197984591695,0.561931982128101,0.5070755810275529
rotation,0.7103679866017767,0.682622531037063,0.6732236523202999
Overall,0.3789950200993676,0.3651212410948448,0.36042183479332146
