Column,pre,main,post
LShoulder,0.2643634259280952,0.20586248085565914,0.2558015266190723
LUArm,0.0579010197515135,0.043849303677977985,0.06124054335914987
LFArm,0.098224266880254,0.056256901102620764,0.08191477221666356
LHand,0.028451333366674346,0.024588047631152177,0.04097524980395794
RShoulder,0.15717667397087623,0.09754056092843316,0.16000486790556132
RUArm,0.10070513379383121,0.03723556484205596,0.08488904264616595
RFArm,0.1394477297309334,0.11023499117835568,0.1416813962071954
RHand,0.043554497644315925,0.01285351770678536,0.03776006468897503
LThigh,0.14215980376472206,0.07012259615475207,0.1337862982003421
LShin,0.24201597002239472,0.11463458541237169,0.18189435296013565
LFoot,0.3191686224221117,0.17455587266812747,0.24257475138389148
LToe,0.1704435942424008,0.07102662255817485,0.13404727566457678
RThigh,0.1528189318431525,0.06376006845355174,0.1324802244175237
RShin,0.22494451621132608,0.11261552666526199,0.18948361158183352
RFoot,0.17123955045081493,0.14577568629864424,0.20314040242695736
RToe,0.10029397686505286,0.048701633003240596,0.10693557519363558
Hip,0.8982955702723725,0.8182073680095804,0.8809917679539246
Ab,0.2965951669467317,0.21790001829183714,0.28405810550502786
Chest,0.2950291512391965,0.21816426687977544,0.2804326833062024
Neck,0.2901988445643501,0.2235526285146057,0.27809998107791367
Head,0.27080004335736463,0.21659288515012642,0.2681907449644157
Acceleration,0.05148621082386183,0.05029959255927791,0.055841599911437424
Velocity,0.04828003557968874,0.0477986073706567,0.048942686604899574
Position,0.04762620568176991,0.047619865783195554,0.04765085778118894
Joint Angle,0.532525299150463,0.44949886498875563,0.46217961250203343
rotation,0.5544224181406866,0.2675274238220473,0.5188343075135837
Overall,0.30102431191122825,0.15757364480262145,0.2832425826473863
