Column,pre,main,post
LShoulder,0.3406682288078631,0.33465950706523084,0.32373782690668285
LUArm,0.1552863453024705,0.15557171687575813,0.15094506669835744
LFArm,0.17592707868154892,0.1942618912747411,0.18799324190733985
LHand,0.0937856670893814,0.10599934929930861,0.10058266543711872
RShoulder,0.33874610422393026,0.2986927586167914,0.3091403083829147
RUArm,0.1665687840237751,0.17083471064025593,0.1627171191042182
RFArm,0.230336967091118,0.24956294277762062,0.2494574782710548
RHand,0.1656273415305238,0.14933277163144645,0.15235946533196193
LThigh,0.1914486727493852,0.1898423110929822,0.1795410720397909
LShin,0.26189613324631167,0.25543688232259604,0.2500283610800852
LFoot,0.2542490360130466,0.24731982812180858,0.22709468997336738
LToe,0.19204569355602277,0.18646239734813375,0.16761330391890253
RThigh,0.18167677131156598,0.17321506427642677,0.16981255756373573
RShin,0.3176959097231224,0.2970708551816934,0.30088802285882477
RFoot,0.29409446372019465,0.23301707749812467,0.22002643227543603
RToe,0.16923847966144603,0.15441337075776343,0.14885856392314584
Hip,0.8514074180595994,0.8715075017825639,0.8596326640209021
Ab,0.2381036329394235,0.26147908763936206,0.2482149999760396
Chest,0.23729334807349725,0.26167156509464545,0.24762587815804796
Neck,0.29414395078945377,0.31742225973643295,0.30483291800900303
Head,0.2991662287163849,0.31897210232724016,0.3074703911127262
Acceleration,0.05034091312658284,0.0517193546776771,0.05180218400253073
Velocity,0.04862772741100752,0.049329384025009075,0.04898543823743437
Position,0.04781356634549195,0.04791201233166432,0.047840701657545316
Joint Angle,0.4982663773977488,0.48586777779830365,0.4955891702068467
rotation,0.8530758496935693,0.8358074527232869,0.7961907035646623
Overall,0.45044470801953074,0.4418597325274756,0.4220157026111037
