Column,pre,main,post
LShoulder,0.3669516955240229,0.34479195753365227,0.3654210149482203
LUArm,0.1711923495655232,0.17354627845352535,0.1780116080988995
LFArm,0.22241603049607023,0.2285693808515928,0.23491182083908976
LHand,0.15313288738282155,0.14806120030087772,0.14956123229156953
RShoulder,0.3316634558498254,0.3352543152239712,0.33828722955329793
RUArm,0.15938626163435246,0.15895902809716558,0.1563378980885481
RFArm,0.3072219302312787,0.3254165474986726,0.33547942827801885
RHand,0.11489057267129546,0.1368556585906468,0.14717785492027566
LThigh,0.17779308692973333,0.17992712247224213,0.1785918050795803
LShin,0.34836625652199693,0.3477259682057761,0.34326578219662557
LFoot,0.3096877209336476,0.3041959580789755,0.3132663588019849
LToe,0.17771549025828204,0.1754478092720406,0.17845457596403055
RThigh,0.17634539745853653,0.17921635140934422,0.18051854342544216
RShin,0.2358553167061348,0.2374630752467502,0.26145292335752507
RFoot,0.2855171640959833,0.34687100538219284,0.35461119768270855
RToe,0.1614377852652241,0.17941613144699045,0.18554344064785272
Hip,0.9452420189714257,0.9375583908568856,0.9378859643142615
Ab,0.3461326906723567,0.3348209302690629,0.3348805974911337
Chest,0.35032617011697603,0.340858766757797,0.34119628212990627
Neck,0.24785882253632024,0.2634294859324096,0.2873988546599916
Head,0.22543531404066242,0.24733528021288462,0.27820675147017326
Acceleration,0.052850595371443376,0.05302772887293339,0.05279234382317075
Velocity,0.05061172898775303,0.05472599916161201,0.05367601059438121
Position,0.04913737141117787,0.05082294604493976,0.04927212576006965
Joint Angle,0.6239764511312659,0.6435203841772127,0.68373053434062
rotation,0.8433150288112481,0.8540056443462818,0.8684676441164951
Overall,0.446226200111213,0.45241429519561077,0.45886988493828235
