Column,pre,main,post
LShoulder,0.23977709688730622,0.250271129364039,0.2809158615596953
LUArm,0.18444984910375903,0.15807235451962445,0.16648181232459222
LFArm,0.2625453603913236,0.2443799825239201,0.21446126857554176
LHand,0.1538948967531796,0.1498412871017618,0.13668901616141665
RShoulder,0.29137077447729764,0.2490624493483597,0.2759608754436734
RUArm,0.16038620442873094,0.1629658519379502,0.17006254579426178
RFArm,0.1780789654576112,0.1646086636751262,0.169315149253423
RHand,0.1483452593797251,0.10378144861738411,0.11151142526174762
LThigh,0.17515919191236834,0.16631416054569118,0.17415821664545392
LShin,0.25856977855911184,0.24851521674156907,0.22535570748744185
LFoot,0.2908997787399414,0.317497848583775,0.31568559763988796
LToe,0.1224102000608629,0.1689101308664319,0.16581455167462572
RThigh,0.18475354278177544,0.17566581712112633,0.1809284433620167
RShin,0.23712860816270392,0.21338714917738363,0.21648892322918414
RFoot,0.31027050843755466,0.26100616593658066,0.2818409908625263
RToe,0.19550928431516545,0.1769222339325401,0.18172069491490822
Hip,0.9270633098887767,0.9055880376726222,0.9307206587967467
Ab,0.32623004166618974,0.29970867385950045,0.32799349532409316
Chest,0.31086172754169794,0.2882079633612582,0.3178184010238753
Neck,0.2647232820385754,0.2805460431673948,0.3058622508379441
Head,0.270730444124377,0.2876196386848594,0.30242477828021797
Acceleration,0.05231890268364563,0.05173203683183055,0.051707461776164365
Velocity,0.048371402438154014,0.048120800387137945,0.0479468888479362
Position,0.04770862817229941,0.04762852332957487,0.04762963470534592
Joint Angle,0.4937530496005212,0.4467682188739244,0.4498767575099203
rotation,0.8266839893366301,0.7996023927910234,0.8308128676101625
Overall,0.4371963087544648,0.423615458060299,0.4392212511577542
