Column,pre,main,post
LShoulder,0.20435862708562097,0.24637657030114032,0.24836244268342975
LUArm,0.19621554062778432,0.19213343525927354,0.19373202790847457
LFArm,0.2578429786614557,0.26618909565148713,0.2359761921890851
LHand,0.15136218301919416,0.14554072038794344,0.13192457237016192
RShoulder,0.34327744126240434,0.3446791704584065,0.3466463617906816
RUArm,0.125299897054667,0.13236530618630532,0.12150466518351499
RFArm,0.16964201099912385,0.17635842011139188,0.16778089627017329
RHand,0.18184626958068345,0.1835897674822055,0.19077085875261185
LThigh,0.15993546570899778,0.1955588347241837,0.19368085355208575
LShin,0.22454880583557144,0.3251766650372901,0.3087736207182345
LFoot,0.19233203209545452,0.3171771464130255,0.2958516136929554
LToe,0.13522573960197112,0.18117549736305344,0.17896660292568695
RThigh,0.17222914017178226,0.18924211972374574,0.18717831608378782
RShin,0.20882406495938394,0.2652327766895747,0.24734475627796773
RFoot,0.27421241653030937,0.3611942998819566,0.33929004046781386
RToe,0.19007653897775262,0.2020228972317687,0.19989793988594187
Hip,0.9224610628338088,0.9717182310777204,0.9688849495925977
Ab,0.32599632583628024,0.36953813880759817,0.36648643087212546
Chest,0.32687771188863846,0.36637717777766116,0.361356960664762
Neck,0.25821977817529934,0.3173432115642558,0.31647632953320814
Head,0.2508961463415116,0.3197003832937663,0.3225087086896867
Acceleration,0.04786285042616125,0.04834247737777701,0.04835095597273456
Velocity,0.04931685238468129,0.05326521364706626,0.05052558600284327
Position,0.047647356400367505,0.047665587520451906,0.04766891611879866
Joint Angle,0.3715010704732874,0.5657748586930385,0.5240856254034383
rotation,0.8386331750309717,0.9061065580471764,0.8935890840069106
Overall,0.44314026571566967,0.4768860727838142,0.47062900006285463
