Column,pre,main,post
LShoulder,0.28507373690520876,0.3013346687317369,0.2775465083099279
LUArm,0.125236130912598,0.13756915296897074,0.12708268196353192
LFArm,0.11133091701806683,0.10696928280423619,0.09128188757614489
LHand,0.052245340711883206,0.03519057132866665,0.030209540607935282
RShoulder,0.3166572671603041,0.3140052349170496,0.29614868436950387
RUArm,0.14276962448291977,0.12777546447047736,0.113339892887753
RFArm,0.2714836329920077,0.21502587713960666,0.19110054565849768
RHand,0.10667673640800482,0.05122885832069442,0.03505858938317351
LThigh,0.18155403258445196,0.177027306205984,0.16237295013818298
LShin,0.2182949094335025,0.2291022574317571,0.20043204018229566
LFoot,0.3109099791266574,0.32221388023963765,0.31021857006896136
LToe,0.1584053844600668,0.16126290491602682,0.14636984774628453
RThigh,0.1825789356861655,0.1751698744627315,0.16304377112859297
RShin,0.211927991894924,0.21664656251202963,0.20207594823215796
RFoot,0.29111288054671836,0.3241469134853274,0.29316832438050117
RToe,0.18466863408419815,0.18051925508411354,0.16339981819634758
Hip,0.9356532774349275,0.9333882383994592,0.9163086426913045
Ab,0.3331061411508726,0.33036672547922746,0.3133889706293883
Chest,0.32531352021831494,0.3236452053149189,0.3053421705459041
Neck,0.3289984608543169,0.3041729531671568,0.2931133062106895
Head,0.34036399709211757,0.31650078129737874,0.3022420841222182
Acceleration,0.05040846643267507,0.05002148065069128,0.04995392388615516
Velocity,0.04768566447525045,0.04768332397298567,0.04769402634289469
Position,0.04762295956255587,0.04762397182647967,0.047625255915201885
Joint Angle,0.5608900484811083,0.6061483044597097,0.575893118147226
rotation,0.7620038116954586,0.7134696093188242,0.6458714507754972
Overall,0.40481338562900726,0.380546790572652,0.3467483533453496
