Column,pre,main,post
LShoulder,0.2664409275459242,0.27372787372803153,0.2584650932881941
LUArm,0.15268158877454893,0.15131364573289535,0.16880353704129467
LFArm,0.11144498666055662,0.1530763194214942,0.16265543224412896
LHand,0.0543964414146579,0.03170309060593651,0.04508678408358592
RShoulder,0.3668241845782421,0.3661002457263113,0.36125671718054464
RUArm,0.1371315423678255,0.12961226814544993,0.11677845383525536
RFArm,0.11229892166481861,0.11722188886754928,0.10693805146884969
RHand,0.10507850831062812,0.08173400850717032,0.0604867327798931
LThigh,0.1832671360538922,0.19320722764284018,0.1905139853053956
LShin,0.29988179201732196,0.31886141304250387,0.3096334398376588
LFoot,0.20694543475799954,0.2477435523014562,0.23157684789430322
LToe,0.160302911441617,0.16857111170709727,0.15999378165602246
RThigh,0.18657565671851029,0.18352549862106773,0.18116558296756846
RShin,0.20329776564569646,0.21403528279478268,0.2108286062544064
RFoot,0.3094374940762847,0.3622678732033195,0.3585841135222013
RToe,0.18858373291401165,0.19341566722712264,0.19539415622837358
Hip,0.9642039710679363,0.9564446929691599,0.9492836953705869
Ab,0.3640383609766943,0.3560549382503421,0.34880730476571814
Chest,0.3622483513709162,0.34988814483195235,0.34246224515364276
Neck,0.3158302057357666,0.34628687903220495,0.3523835485715468
Head,0.313891704929382,0.34626494916826644,0.35530831726148765
Acceleration,0.04883698537826225,0.04822283611803626,0.047777131219817214
Velocity,0.04900989144949732,0.049973128484449354,0.04887527227611982
Position,0.04764858574652549,0.04765607227918516,0.047638674834541074
Joint Angle,0.43929732833448015,0.50941465944451,0.4977676960906039
rotation,0.8122835725696579,0.816326019638636,0.8058349291200582
Overall,0.42996607915809176,0.4319910459589106,0.4267368019772996
