Column,pre,main,post
LShoulder,0.32659500865691987,0.13166222517601037,0.3275234805500905
LUArm,0.16539595715754402,0.09441543609203737,0.16349148618395595
LFArm,0.3006038169816839,0.19112670209930718,0.28326284700443527
LHand,0.15910747888375734,0.15477267828206734,0.135439586045126
RShoulder,0.31134363840527646,0.31665214147051857,0.31947991805944403
RUArm,0.1851842821065584,0.19107445252563995,0.16847112610264675
RFArm,0.33155086804198647,0.28752619635071286,0.2944021497171424
RHand,0.1801739497844887,0.17082808626458074,0.16499734657544024
LThigh,0.19077466574312546,0.18908716376707427,0.17369598849178514
LShin,0.29456439901588244,0.26664842584293974,0.26024611028352085
LFoot,0.274875361438474,0.2939278953588688,0.27535958346828465
LToe,0.18443192659886865,0.17352428107751403,0.1606362198120863
RThigh,0.17151316638331363,0.17466681950182286,0.15480146434047265
RShin,0.25559860593241496,0.2864166780116806,0.2712330521939356
RFoot,0.2689912947425167,0.2675106948291562,0.24424139707620363
RToe,0.1261131344552498,0.15133272848558327,0.12093772637526112
Hip,0.9085271971620102,0.9030145638942738,0.8943040858177123
Ab,0.3050344107887593,0.2974540119511476,0.2919149743440057
Chest,0.30330257470379257,0.29727702001732964,0.2937324055755498
Neck,0.2570818081086662,0.3096005642645388,0.29822360406631543
Head,0.2662316858007533,0.3155523657277898,0.301396321918841
Acceleration,0.04845142975497144,0.04971729510454191,0.04869136373379561
Velocity,0.05580357201167292,0.05441651441869529,0.05289945155443915
Position,0.05368774621860597,0.05702917812619812,0.05553615639544547
Joint Angle,0.576532016300316,0.4750576962988744,0.6281304504197535
rotation,0.8628688828276229,0.8259910807222651,0.7848705906476108
Overall,0.45827831452311435,0.4415101294242317,0.42020337352152815
