Column,pre,main,post
LShoulder,0.33352395854918393,0.3572615302531436,0.3564672035688211
LUArm,0.1877237356316208,0.17654645991170523,0.1808577577088067
LFArm,0.30279858420303235,0.32511526681974734,0.3323023993064827
LHand,0.15740488182486567,0.15567856824098,0.16361015744279186
RShoulder,0.3605116915906562,0.36978806101848133,0.3639260664315139
RUArm,0.16199759485697848,0.18876897495390524,0.18546055075570136
RFArm,0.22142209758820058,0.3104654491115528,0.32215401135685745
RHand,0.0608709363171666,0.12762408639807865,0.12324688340309058
LThigh,0.1850796989282425,0.18812611409799812,0.18493585662304496
LShin,0.3169955528422376,0.30663030716456224,0.3285744607047907
LFoot,0.230383286066366,0.25481264902420786,0.24468368332161056
LToe,0.15238878327827038,0.18093666732059682,0.17329071325090023
RThigh,0.18926345331582567,0.18776977068700085,0.18599611704090072
RShin,0.23368584754571137,0.23491535407348424,0.22167427922752903
RFoot,0.2353437158567186,0.27492303617739283,0.2774361571257994
RToe,0.13477928679538306,0.12435187215250357,0.12954582400067205
Hip,0.9454906249955762,0.9557591768630794,0.961437960706905
Ab,0.3473022555415577,0.3569593388072821,0.36270609602790743
Chest,0.3492270227329741,0.35635605363134004,0.36244226474359875
Neck,0.26375716248399883,0.2521733820584593,0.2547562193714667
Head,0.2528248326293227,0.2453241056312613,0.24980192300917858
Acceleration,0.052021107539182154,0.05271782799094996,0.05277492188790761
Velocity,0.048260160624952086,0.05069800569337715,0.05037524389742868
Position,0.04765977211220829,0.04803436552159027,0.048231232084419234
Joint Angle,0.5682374709416753,0.6158605901012897,0.6307205602999849
rotation,0.8273855254277134,0.872940937295705,0.8700059123665737
Overall,0.43752264876996083,0.46048765140864756,0.45911857222549646
