Column,pre,main,post
LShoulder,0.24068771880691822,0.2539723894026163,0.2507949566167193
LUArm,0.12333839149569939,0.12904791384530306,0.12611212049803808
LFArm,0.23035055954120387,0.2884657979240284,0.28387426119335196
LHand,0.1566560333639947,0.17224952496140575,0.17167890011324297
RShoulder,0.31281903060055993,0.34846163301919286,0.34803516660849243
RUArm,0.1431287258756504,0.17070331490834706,0.1721968143751992
RFArm,0.21131909372194912,0.19574656504467944,0.2218880380883212
RHand,0.16071765568365165,0.15707110575210134,0.153511723991735
LThigh,0.19253496159005373,0.17630378711219402,0.1724123058634363
LShin,0.33369928541267413,0.284250999132531,0.258698315248338
LFoot,0.2408948388493004,0.2865677929143879,0.28163443600785626
LToe,0.18616211416937914,0.18483293840920162,0.1869710660919118
RThigh,0.1926671585006245,0.18980885040791218,0.1896624599302396
RShin,0.24704639879964554,0.32318334462503934,0.29133100819590513
RFoot,0.32286973292169774,0.28641642452836885,0.26720560933041476
RToe,0.1967286514948859,0.1785786078667431,0.17755015195924134
Hip,0.9791510014281186,0.926368425886113,0.9270272434638691
Ab,0.3736929978182629,0.3263095683400973,0.3273572896060322
Chest,0.38082616087367654,0.3277324921668863,0.3279687891736298
Neck,0.34875402436902714,0.28687213108078014,0.28204945100641327
Head,0.3440739138452201,0.2775977109280103,0.27852135856903437
Acceleration,0.04815686315979426,0.04820073926530936,0.04822883411675622
Velocity,0.048690624150867015,0.05053199107336351,0.050067857536767194
Position,0.047631287874136646,0.04767264352871117,0.04767730581898404
Joint Angle,0.5071396813142581,0.5320891903400572,0.4981182408399197
rotation,0.8991012013420381,0.8884914679783676,0.8878145300663769
Overall,0.47336624460808735,0.46808205575353934,0.4677459179426804
