Column,pre,main,post
LShoulder,0.31713132486881046,0.2985167554324302,0.2835801779156834
LUArm,0.13028585258170533,0.13041360880402295,0.1184014631287803
LFArm,0.16859660948847638,0.17329479499821415,0.16293913037514637
LHand,0.06357911002921295,0.06924676348836645,0.054653693930789046
RShoulder,0.2575558346980424,0.22947499422174406,0.22728619450396362
RUArm,0.10612591909727509,0.10581261432560793,0.08757074264765545
RFArm,0.20239611800537186,0.19651141363883054,0.18528579680317894
RHand,0.07746382624736388,0.09218628301723747,0.08217580681456481
LThigh,0.1688524678700984,0.16511748693251158,0.1490077434276519
LShin,0.27632663639137134,0.2666656738991365,0.24205296091671422
LFoot,0.2718552031237637,0.2540171567099604,0.23792998869755094
LToe,0.19171428134218016,0.19237450138278336,0.17720342879821116
RThigh,0.1550723149666938,0.1439661383281082,0.13043394713726492
RShin,0.24287619534254468,0.25801715925004365,0.24164579800323738
RFoot,0.21390500581549596,0.1919453994031419,0.17922937234498915
RToe,0.1239830904796376,0.11048585469472763,0.10779414057973313
Hip,0.9111791437240251,0.9125095924142623,0.9008067012201714
Ab,0.298932120725172,0.2965571546830702,0.28824352794077374
Chest,0.30111750479082583,0.29651818414994213,0.28771109330284583
Neck,0.21258745947514912,0.1961106641257271,0.1776028157163649
Head,0.212836635113339,0.20580942983261907,0.19417421196769724
Acceleration,0.05480812591771611,0.05501624959043118,0.054354006391171786
Velocity,0.04793034518724354,0.048330616840204725,0.04782898382330675
Position,0.04813932657384294,0.047677790123292346,0.04775101649293654
Joint Angle,0.502714376516368,0.4684820523944927,0.47410999963562583
rotation,0.6930067956623385,0.6792767174377555,0.6113726671609312
Overall,0.37057306111809063,0.3634772537805241,0.32956184182693393
