Column,pre,main,post
LShoulder,0.2517440205462994,0.242930248883767,0.2330308792187697
LUArm,0.14697228029093412,0.15603422951778714,0.15038356482090406
LFArm,0.1252875962551555,0.14056785509159972,0.1399344320227416
LHand,0.07829478696323036,0.09103154006026917,0.09129563109458684
RShoulder,0.28445289772015014,0.27291292200492323,0.08499205811185365
RUArm,0.13668864801997613,0.17378359622498468,0.06726598608301215
RFArm,0.19743269308907438,0.21832501824960732,0.11042476180266092
RHand,0.11061763296249871,0.13427412112886125,0.08983991057618645
LThigh,0.17236233795526706,0.18242628851062098,0.17488644819897742
LShin,0.26811671505855433,0.31070941923072637,0.2874113323322696
LFoot,0.2980403182126101,0.3064180577006737,0.28938761914033834
LToe,0.18652038047881142,0.19138633099125288,0.18573273999786258
RThigh,0.17063586793645083,0.17366212416176777,0.16971811312167645
RShin,0.18919088610556253,0.22767043189523403,0.21838994956697352
RFoot,0.18954593524602772,0.22503083579814878,0.2425282929232382
RToe,0.11191949333846482,0.124205529345546,0.12143343805313848
Hip,0.9153600769287948,0.9245842790232616,0.9081112613123606
Ab,0.3202865929556891,0.3207541063519426,0.29986260606129844
Chest,0.316139708866192,0.32069864613294624,0.3018295928618585
Neck,0.3399247386012544,0.3362666926274495,0.32637613979194363
Head,0.3311389225316317,0.3337043578531074,0.3196817511661052
Acceleration,0.05898952753178087,0.048388456111118736,0.04842598583038428
Velocity,0.05089007316733207,0.05113902549544181,0.04900376754213086
Position,0.048430674840068924,0.0491473977181772,0.047700311834210044
Joint Angle,0.4664104649508216,0.4710460404590157,0.3921677137986459
rotation,0.7376227900040601,0.8113517656541114,0.7157506638648953
Overall,0.39302673242206443,0.4302495816861444,0.38172548784955274
