Column,pre,main,post
LShoulder,0.3521405508644612,0.34633002854197054,0.374628647515301
LUArm,0.17049259004590162,0.0009234375041563999,0.17786462989023583
LFArm,0.2815792346693769,0.14897006433072177,0.3004261727631009
LHand,0.15360120631596194,0.17623001010489467,0.1705902512749875
RShoulder,0.3232845056075755,0.34182661664455233,0.3273626902752047
RUArm,0.13906976951682629,0.1405992054868089,0.14933236251219129
RFArm,0.3619762956141562,0.3438974109935293,0.36487022340479613
RHand,0.18302292454778402,0.17289867625427188,0.17325882077576146
LThigh,0.18326963954565167,0.17608449758763767,0.17916903734115924
LShin,0.28569004447044244,0.27143766928791296,0.3056858683943019
LFoot,0.26893970027963715,0.2643050130664108,0.29417064088142736
LToe,0.16509170497224093,0.15392337570796763,0.17451572959274858
RThigh,0.18927298620837923,0.19040745335025147,0.18879442298113977
RShin,0.20976089400679077,0.21381084832616828,0.2167546384839814
RFoot,0.2933274399129029,0.34518706395070514,0.34971559655434825
RToe,0.1562490722610196,0.17327936298627641,0.17778719357003248
Hip,0.9078782964743182,0.9176966738903535,0.895067711372238
Ab,0.3048137540842487,0.31447111075654505,0.2925551157597264
Chest,0.30519794957295737,0.3140473028210202,0.293163306693435
Neck,0.2761700552095411,0.27110556231144617,0.270748519407264
Head,0.2524106559979645,0.26465306997834986,0.2570633893825172
Acceleration,0.05411744186218863,0.05467770346609289,0.05409421605082885
Velocity,0.04842039721875867,0.04935338882185008,0.04936697491468657
Position,0.0489822616686255,0.04824227279127304,0.0487490478740495
Joint Angle,0.5883800474870434,0.6155317839594274,0.6358052783114196
rotation,0.8654035661060562,0.7929523047180237,0.8888249965616817
Overall,0.45719291388734085,0.42059728875464836,0.4687870222178655
