Column,pre,main,post
LShoulder,0.32629442133830416,0.25408347593580627,0.23885409300382238
LUArm,0.09203704794710157,0.07370140935000051,0.06422316332462366
LFArm,0.08306944898695115,0.07335385225329931,0.06124747392462787
LHand,0.04741862076288674,0.04394697184757976,0.029335516150700236
RShoulder,0.20082782000295882,0.22336225228793571,0.21074221315408548
RUArm,0.08948503996531279,0.10093129197547701,0.09260886163161829
RFArm,0.2039528918583025,0.1769423430126926,0.16878021375507768
RHand,0.07033374258601661,0.08283878004048864,0.07047491493548834
LThigh,0.11236386875683838,0.09527414657402544,0.09406018045325688
LShin,0.20452207472306658,0.24604787938159126,0.24394424407385257
LFoot,0.28029154456531863,0.25890348722044776,0.25348255445165907
LToe,0.10777535191291214,0.10105086638756355,0.09066225230127936
RThigh,0.09845393197577519,0.0956877813711427,0.10425450928368737
RShin,0.2060764971416474,0.183617825578797,0.1918330657241101
RFoot,0.2565131041271028,0.1852235773420362,0.2100994724723194
RToe,0.08716439712962798,0.052072720625284084,0.07116676444265616
Hip,0.7518823955434126,0.8003656972943417,0.8174008829804771
Ab,0.17901415502244963,0.21505177908325157,0.22866748749700272
Chest,0.19185938211549705,0.22781243897592598,0.24003273386323523
Neck,0.2235544936300109,0.17514612722551123,0.170476390855542
Head,0.2216192482041514,0.15108512616275713,0.14624823097692294
Acceleration,0.049323719654200834,0.04890302745441767,0.048752093423736986
Velocity,0.04847600914027923,0.048500327477625435,0.0483820927073753
Position,0.04766811004334796,0.047717057723176026,0.04765273630362178
Joint Angle,0.545156161545707,0.5052260604765811,0.509320567998234
rotation,0.5280383645856632,0.46753983861745546,0.454961659916985
Overall,0.28785323731450563,0.25762844817031577,0.25130719811030333
