Column,pre,main,post
LShoulder,0.3208838920334844,0.33814977528644985,0.3478059996786368
LUArm,0.08222449097431492,0.11595649013279478,0.10171993089966022
LFArm,0.04997302762441986,0.12084472537475605,0.10312060221628763
LHand,0.027432931325510723,0.07457240022601827,0.066623213914694
RShoulder,0.22364323499720878,0.26093832708182324,0.26948865948318657
RUArm,0.1585762339480278,0.14792824824380096,0.15879631979079484
RFArm,0.2568854695513563,0.2293330418457494,0.24301387834649907
RHand,0.10388714399889731,0.10769082088531337,0.13013664859798643
LThigh,0.19083701707990247,0.18744203315462746,0.19096757798489497
LShin,0.1871416755597578,0.22334670538751952,0.22898013821183433
LFoot,0.1925219664764612,0.1434347985412389,0.15087533264820166
LToe,0.1028708965446691,0.09576921337018156,0.09699116361166109
RThigh,0.17043893376875935,0.15731778915767072,0.16842460222495
RShin,0.28783512473873357,0.21676863881377254,0.24031885812912906
RFoot,0.262884827855282,0.276762454123164,0.30170735325864434
RToe,0.11914288991908877,0.10998494626118198,0.12128612248726603
Hip,0.8600198175320287,0.8944371474436336,0.8815112678988127
Ab,0.2556219062533279,0.2928113546140957,0.28192788111326766
Chest,0.25382865144035255,0.2916165482263864,0.2811389287457144
Neck,0.20610421518116157,0.18971392979582366,0.1921233342010696
Head,0.20180267788227538,0.19504888105037113,0.2031809348992239
Acceleration,0.05215030781784885,0.050951113471193105,0.051983821869665825
Velocity,0.04881388913670624,0.0488697973167744,0.049221515660094084
Position,0.047623794080087475,0.04762633184451334,0.04762987809547699
Joint Angle,0.3680889499595238,0.37930891251056126,0.38385899324103645
rotation,0.711629753748708,0.7296583306836695,0.7554104051285857
Overall,0.3796267739143977,0.3886423312640914,0.4015201416120314
