Column,pre,main,post
LShoulder,0.24848915857305393,0.2609685218915157,0.2433069862417204
LUArm,0.14994398446866256,0.13155832530059036,0.12879887215648747
LFArm,0.26088188678284024,0.2225650877559618,0.19456090379190166
LHand,0.18721820572934308,0.1700687461766711,0.15579360826699307
RShoulder,0.27291143655276245,0.3103289639977533,0.2841357307662488
RUArm,0.16361265227589458,0.17453555417786465,0.14910314868876365
RFArm,0.2098697461602721,0.2904692194502717,0.29448658961362073
RHand,0.1780103263540049,0.19146021657253315,0.1753734435054612
LThigh,0.18237283743186178,0.19694487846886924,0.17584640386842218
LShin,0.28674235036654616,0.323705750573421,0.30666580238193164
LFoot,0.1853961386305516,0.29876937946835896,0.28601982926255903
LToe,0.14053580993667725,0.1822558819796391,0.15429717148528438
RThigh,0.17205310506833765,0.18794391690912407,0.16455522196421718
RShin,0.19303142380332025,0.3124508467204768,0.28992088751368533
RFoot,0.2801027833816886,0.3367901052204955,0.3417646295448254
RToe,0.19519236551291813,0.18627381574084792,0.1781875778879875
Hip,0.9160990050140286,0.9580069129588474,0.9238753587234043
Ab,0.3087179311195803,0.3550936286568321,0.32219942042699223
Chest,0.3232985303130047,0.35811095678946187,0.32559624742093507
Neck,0.21897404760003808,0.25717129391183485,0.23522094874501392
Head,0.22460418943571675,0.26131998890717584,0.23887669209639176
Acceleration,0.04777336646670279,0.04807345343455742,0.04784641006063865
Velocity,0.047964692033253126,0.049056388894665647,0.04843958951674601
Position,0.047688404480262035,0.04767965635092064,0.04766289124453233
Joint Angle,0.3591655291082515,0.5642924438555875,0.5831716747566549
rotation,0.8776572084590839,0.9110450447910396,0.8117258943627996
Overall,0.4626728064696729,0.4793623505709801,0.42969439280366595
