Column,pre,main,post
LShoulder,0.33201656296004217,0.29080187179944617,0.31496023301887466
LUArm,0.16940955244976874,0.1526013080529098,0.1579181268111428
LFArm,0.2660874763038333,0.2412964948897144,0.28703967466443286
LHand,0.10202733966916991,0.10143969103521171,0.12967643226468184
RShoulder,0.3127543220495737,0.25608399748429583,0.29828343824973896
RUArm,0.15928694378070624,0.128775217107899,0.15851052122453285
RFArm,0.2424150977017013,0.22651188751613688,0.25440360681429613
RHand,0.09410523786073648,0.11135131968147617,0.13401542965846708
LThigh,0.18895858485554864,0.17482424890292664,0.18817509826621864
LShin,0.2707960810463007,0.26589287597377287,0.2800501959892127
LFoot,0.31598240865051935,0.3399886423690862,0.33429595012727203
LToe,0.19238925037317994,0.1934646954351014,0.19288333393610368
RThigh,0.17497586162860013,0.1597213423674031,0.17393109199070167
RShin,0.27209753813503523,0.28510170263792584,0.2882561395824607
RFoot,0.30358013451270766,0.2487138126935836,0.27614932174898266
RToe,0.1516117216980599,0.13474584694399763,0.15017420042496926
Hip,0.9223720785632625,0.8949120855811621,0.9196026508835194
Ab,0.316722739037428,0.2847843945296428,0.3124948415946201
Chest,0.31999465746324846,0.2853298565058723,0.3166776479194472
Neck,0.34959999739515835,0.314739816673143,0.3395922950195789
Head,0.3515185508416544,0.3201476479027383,0.33923409979316566
Acceleration,0.054211845235824875,0.0546689472190177,0.05557514482885495
Velocity,0.05008965375952791,0.04956201002438519,0.05217440843617016
Position,0.050011261005775895,0.04868521087565952,0.04960989487191068
Joint Angle,0.6358586232383638,0.5869822554116695,0.6268018334561166
rotation,0.8204994720162404,0.7577631335643709,0.8320761572494044
Overall,0.4352553665110081,0.4032241722200152,0.4408430260606576
