Column,pre,main,post
LShoulder,0.3293858310098836,0.3503272084657977,0.33560388633353583
LUArm,0.15792065459665497,0.14970050615245697,0.15791049546335337
LFArm,0.23981516266387848,0.25912263772899097,0.27904293631603433
LHand,0.11291350507283485,0.15361064662903262,0.17032748960521116
RShoulder,0.2816947466420403,0.26757994337000596,0.28704416382873144
RUArm,0.1407308747906255,0.1504983180703077,0.11018723099867393
RFArm,0.19292447547340547,0.19202490528673505,0.16806715893371207
RHand,0.1826914367279535,0.18830777035268045,0.1876247182627693
LThigh,0.19161106077813747,0.19271797954431774,0.1928312989150427
LShin,0.3381667733648039,0.3351416019098759,0.3302629621722818
LFoot,0.23152279448201757,0.26705414629622926,0.277852534016314
LToe,0.17882162059828738,0.18413023548663576,0.18882428513386584
RThigh,0.19377315113504928,0.19258067853860134,0.19255500387831456
RShin,0.25653824237333583,0.35059939059825923,0.3545252787861654
RFoot,0.3482705744356045,0.33560513367254885,0.3337822475058373
RToe,0.1974092536208773,0.17589736885039195,0.18033589822017
Hip,0.9825403867805284,0.9833192875932324,0.9844671397514805
Ab,0.3805290604985222,0.38416806410856974,0.3845136070792221
Chest,0.38294201161510893,0.3840412693925558,0.383010371736682
Neck,0.3459270194827388,0.30853191593177093,0.3318566495641516
Head,0.34629557329370275,0.3057378806382965,0.33017308195940354
Acceleration,0.04778456217097383,0.05174698881826786,0.050106670468405466
Velocity,0.04897980041755782,0.050905473091253955,0.05083396274513251
Position,0.04764557578011845,0.04782003569280512,0.04782359556251371
Joint Angle,0.5351843219522754,0.5877138193766203,0.6046554142637883
rotation,0.9082624100612913,0.909240467400912,0.908790312651773
Overall,0.4779539929207048,0.47853025154685863,0.4783069541071433
