Column,pre,main,post
LShoulder,0.2462575026524163,0.340730530197165,0.32378657425438406
LUArm,0.10729123083148015,0.1597720811153926,0.11956311124588974
LFArm,0.17925805644842707,0.2773610567724611,0.17493143599244204
LHand,0.09520374618787261,0.13116113764380705,0.07692137328189774
RShoulder,0.24681939210028675,0.32338036716949264,0.2972665052767768
RUArm,0.1026124736739202,0.17118836808940097,0.1399456615998194
RFArm,0.14325870337259677,0.3141789532904527,0.2366643570787082
RHand,0.07570250632144324,0.14285666559341612,0.09378451064133866
LThigh,0.11384735476188426,0.18247278317511934,0.15552459040048106
LShin,0.19440710987965426,0.2705964896674774,0.25525748532441145
LFoot,0.25360581147725314,0.2891067828055997,0.2752133522657058
LToe,0.11629286800103553,0.18317813365253013,0.15565135059550644
RThigh,0.10938258948595916,0.17541105753595468,0.15138142118632986
RShin,0.13014574741899945,0.20198024029250988,0.1778651576875874
RFoot,0.23153665825300104,0.30029992531809757,0.2846641158857558
RToe,0.0986101636557273,0.1585058415971039,0.13650825621059215
Hip,0.8447007048556439,0.9306493437562762,0.8966777983064873
Ab,0.25633541390332193,0.32449999911311905,0.2909088865028775
Chest,0.25176447279571146,0.3309660797413919,0.2948721487295326
Neck,0.18587040071112576,0.28237010603567203,0.2552450855333531
Head,0.19298909372572276,0.2804614495535198,0.24784527974360845
Acceleration,0.056235957167396135,0.049299060726502406,0.04938042451049906
Velocity,0.054989518099736324,0.04999159749484494,0.04956928636621049
Position,0.04771491721527582,0.049070426758605484,0.04889250602120944
Joint Angle,0.4920329722040995,0.593720612289232,0.5754765750976218
rotation,0.5188766727296639,0.8448846034514563,0.6843987298868494
Overall,0.28329579497246987,0.4469775151050309,0.3666456179540294
