Column,pre,main,post
LShoulder,0.30022345908073444,0.3588039279591859,0.3460711824202466
LUArm,0.17142717827171575,0.1703118631958417,0.17152407965231548
LFArm,0.21688324110781712,0.2014083125140718,0.18073595708757453
LHand,0.15074108317519536,0.15113351566490205,0.14468408960334855
RShoulder,0.32560133033371763,0.3383723771174119,0.30988385983559186
RUArm,0.0482614672920117,0.04253375945431128,0.04673053006930389
RFArm,0.24341388155777316,0.2194723597818316,0.2177813755325806
RHand,0.16629534995698916,0.1492546438922634,0.14363169535608655
LThigh,0.11549043397517718,0.13432498523026218,0.12185908398064313
LShin,0.20910458276234084,0.2542229813868878,0.2421048221057604
LFoot,0.19232081089097075,0.2815325594323513,0.25594919913750575
LToe,0.08661990367404997,0.12769185151242318,0.12755234311649571
RThigh,0.14730922785382405,0.15296556669845776,0.14123003921864521
RShin,0.23444584036252164,0.24048963122529446,0.24595284381183974
RFoot,0.31496170205244695,0.3114071517266948,0.2830601193460962
RToe,0.18704132189904144,0.18528129289648365,0.17501071103596436
Hip,0.79086898454095,0.790150438667683,0.769965744505555
Ab,0.21119959530812885,0.21092752383528487,0.19499522311730907
Chest,0.21816604390415453,0.2154907359880957,0.20181466950911542
Neck,0.16785375674252861,0.19447893435981475,0.20220392253964067
Head,0.14906587294355483,0.18885561215804952,0.19413393789667843
Acceleration,0.052339221128963186,0.0525453376246327,0.052767115891294125
Velocity,0.04925974265067438,0.05045899233908412,0.05043750812011344
Position,0.047721888123768104,0.04777807425994638,0.04774352979203274
Joint Angle,0.4598805666772889,0.5055408092085831,0.4778547018101529
rotation,0.7033240224168529,0.7498844855727248,0.7150184523771204
Overall,0.37552295527031043,0.39883127991633577,0.3813809910845767
