Column,pre,main,post
LShoulder,0.3171172089231649,0.33345573790349103,0.2779492030770933
LUArm,0.1211013093370124,0.13644323925835095,0.1049833482867629
LFArm,0.109076535456717,0.23504951163266632,0.08783192033846215
LHand,0.05404733306100038,0.12615753994205514,0.04257042068540765
RShoulder,0.32806291291170947,0.3080489508821303,0.3012680131451266
RUArm,0.1399863608882797,0.1542455195558567,0.11384935246923522
RFArm,0.18552512194228682,0.2679536409457413,0.15741219406836915
RHand,0.05462324740605168,0.16199213424524303,0.0396289378474881
LThigh,0.18662745168955894,0.17718634998838,0.1508640293990443
LShin,0.19753998283334356,0.19627715978362933,0.16656754909791424
LFoot,0.3237236141903159,0.28237226093173734,0.27489483301212164
LToe,0.17489516878691766,0.16838339815385475,0.13657296792819554
RThigh,0.17923710696056408,0.17449921144306613,0.14444756594517866
RShin,0.21455869657994864,0.2512908419584227,0.1872862616875691
RFoot,0.34931093197597,0.3355462464110637,0.30011933958658477
RToe,0.17622006149294345,0.16773277893217006,0.13611551492931515
Hip,0.919775142154956,0.918038915496642,0.900313717954603
Ab,0.31289209402857765,0.3148834379257034,0.2949366725623395
Chest,0.31032567343996165,0.3090908323582629,0.29307307122826903
Neck,0.3415703600644635,0.2914950202804528,0.3017289787166922
Head,0.3429518676366744,0.29360980015465543,0.30546164950291793
Acceleration,0.05093996881198093,0.05250099071752253,0.04961617064821697
Velocity,0.04771375375828667,0.0484358727764707,0.04766632892934668
Position,0.047642407758317566,0.047666302428517875,0.0476283939296336
Joint Angle,0.5683273577682655,0.5811306513079494,0.5581232834809289
rotation,0.7500656155175884,0.8099581857716436,0.603606011500723
Overall,0.3988540116379531,0.4288122441000807,0.32561720271517836
