Column,pre,main,post
LShoulder,0.17846275780019139,0.14669071089330218,0.08873926224767087
LUArm,0.08192417617860534,0.05570117264752257,0.01964301257268238
LFArm,0.1020633361140176,0.07076144765061562,0.045347214611308875
LHand,0.044448709895260466,0.0284468734814536,0.011164604594788512
RShoulder,0.23768728929814445,0.19389520275926797,0.14266004365459925
RUArm,0.12375965508927725,0.08759346346488081,0.022659948625090392
RFArm,0.24673959327466327,0.19977219108069072,0.12507076447948975
RHand,0.10282464398115461,0.08035093524013533,0.030608055174149225
LThigh,0.12184265722420187,0.08615353923186467,0.03267162801387462
LShin,0.2700403213948331,0.23001075582763816,0.17126394741210366
LFoot,0.2763181314103639,0.25001819140566667,0.18197445934924178
LToe,0.12161607435594146,0.08727302620898607,0.0349753274487133
RThigh,0.12992802029665873,0.09106575624463314,0.03449567113741211
RShin,0.24760151058364807,0.2156686942864066,0.14598912687009424
RFoot,0.25818381274533275,0.21483805912845033,0.14927993426268468
RToe,0.08466294522666194,0.05774765710372661,0.01801181511088419
Hip,0.8953722222129764,0.8311234718832488,0.76066858533777
Ab,0.3011000412726677,0.23940434067104618,0.16869417516866209
Chest,0.3037653494951149,0.24264430213926189,0.17328976007053903
Neck,0.16373507205888405,0.13817168366080027,0.08013426340525125
Head,0.14587426893630415,0.11965823090098378,0.06979513788959243
Acceleration,0.05329308584251684,0.05364447809671897,0.05439975413848361
Velocity,0.048172421713210026,0.04804213489634882,0.048009365838105
Position,0.047629316424615584,0.04762939609286499,0.04762074144232939
Joint Angle,0.5853579524316093,0.546631126319482,0.47572012325852037
rotation,0.5412581309088524,0.3865044332295429,0.15128661530642595
Overall,0.2944437236667341,0.21706691466120392,0.09945367837437767
